town,flat_type,resale_price
TAMPINES,5 ROOM,503000
TAMPINES,5 ROOM,503000
TAMPINES,5 ROOM,502888
TAMPINES,5 ROOM,502500
JURONG EAST,5 ROOM,502000
TAMPINES,5 ROOM,502000
TAMPINES,5 ROOM,502000
TAMPINES,5 ROOM,502000
TAMPINES,5 ROOM,501888
TAMPINES,5 ROOM,501888
TAMPINES,5 ROOM,501688
TAMPINES,5 ROOM,501000
TAMPINES,5 ROOM,501000
JURONG EAST,5 ROOM,500000
JURONG EAST,5 ROOM,500000
JURONG EAST,5 ROOM,500000
JURONG EAST,5 ROOM,500000
JURONG EAST,5 ROOM,500000
JURONG EAST,5 ROOM,500000
JURONG EAST,5 ROOM,500000
JURONG EAST,5 ROOM,500000
JURONG EAST,5 ROOM,500000
JURONG EAST,5 ROOM,500000
JURONG EAST,5 ROOM,500000
JURONG EAST,5 ROOM,500000
JURONG EAST,5 ROOM,500000
JURONG EAST,5 ROOM,500000
JURONG EAST,5 ROOM,500000
JURONG EAST,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,500000
TAMPINES,5 ROOM,499000
TAMPINES,5 ROOM,499000
TAMPINES,5 ROOM,498888
JURONG EAST,5 ROOM,498000
JURONG EAST,5 ROOM,498000
TAMPINES,5 ROOM,498000
TAMPINES,5 ROOM,498000
TAMPINES,5 ROOM,498000
TAMPINES,5 ROOM,498000
TAMPINES,5 ROOM,498000
TAMPINES,5 ROOM,498000
TAMPINES,5 ROOM,498000
TAMPINES,5 ROOM,498000
TAMPINES,5 ROOM,498000
TAMPINES,5 ROOM,498000
TAMPINES,5 ROOM,498000
TAMPINES,5 ROOM,498000
TAMPINES,5 ROOM,498000
JURONG EAST,5 ROOM,497000
TAMPINES,5 ROOM,497000
TAMPINES,5 ROOM,497000
TAMPINES,5 ROOM,496000
TAMPINES,5 ROOM,496000
JURONG EAST,5 ROOM,495000
JURONG EAST,5 ROOM,495000
JURONG EAST,5 ROOM,495000
JURONG EAST,5 ROOM,495000
JURONG EAST,5 ROOM,495000
TAMPINES,5 ROOM,495000
TAMPINES,5 ROOM,495000
TAMPINES,5 ROOM,495000
TAMPINES,5 ROOM,495000
TAMPINES,5 ROOM,495000
TAMPINES,5 ROOM,495000
TAMPINES,5 ROOM,495000
TAMPINES,5 ROOM,495000
TAMPINES,5 ROOM,495000
TAMPINES,5 ROOM,495000
TAMPINES,5 ROOM,495000
TAMPINES,5 ROOM,495000
TAMPINES,5 ROOM,495000
TAMPINES,5 ROOM,495000
TAMPINES,5 ROOM,495000
TAMPINES,5 ROOM,495000
TAMPINES,5 ROOM,495000
TAMPINES,5 ROOM,495000
TAMPINES,5 ROOM,495000
TAMPINES,5 ROOM,495000
TAMPINES,5 ROOM,495000
TAMPINES,5 ROOM,495000
TAMPINES,5 ROOM,495000
TAMPINES,5 ROOM,495000
TAMPINES,5 ROOM,495000
TAMPINES,5 ROOM,495000
TAMPINES,5 ROOM,495000
TAMPINES,5 ROOM,495000
TAMPINES,5 ROOM,495000
TAMPINES,5 ROOM,495000
TAMPINES,5 ROOM,495000
JURONG EAST,5 ROOM,494000
JURONG EAST,5 ROOM,493000
TAMPINES,5 ROOM,493000
TAMPINES,5 ROOM,492888
TAMPINES,5 ROOM,492888
TAMPINES,5 ROOM,492888
TAMPINES,5 ROOM,492000
TAMPINES,5 ROOM,492000
TAMPINES,5 ROOM,492000
JURONG EAST,5 ROOM,491888
TAMPINES,5 ROOM,491000
JURONG EAST,5 ROOM,490000
JURONG EAST,5 ROOM,490000
JURONG EAST,5 ROOM,490000
JURONG EAST,5 ROOM,490000
JURONG EAST,5 ROOM,490000
JURONG EAST,5 ROOM,490000
JURONG EAST,5 ROOM,490000
TAMPINES,5 ROOM,490000
TAMPINES,5 ROOM,490000
TAMPINES,5 ROOM,490000
TAMPINES,5 ROOM,490000
TAMPINES,5 ROOM,490000
TAMPINES,5 ROOM,490000
TAMPINES,5 ROOM,490000
TAMPINES,5 ROOM,490000
TAMPINES,5 ROOM,490000
TAMPINES,5 ROOM,490000
TAMPINES,5 ROOM,490000
TAMPINES,5 ROOM,490000
TAMPINES,5 ROOM,490000
TAMPINES,5 ROOM,490000
TAMPINES,5 ROOM,490000
TAMPINES,5 ROOM,490000
TAMPINES,5 ROOM,490000
TAMPINES,5 ROOM,490000
TAMPINES,5 ROOM,490000
TAMPINES,5 ROOM,490000
TAMPINES,5 ROOM,490000
TAMPINES,5 ROOM,490000
TAMPINES,5 ROOM,490000
TAMPINES,5 ROOM,490000
TAMPINES,5 ROOM,490000
TAMPINES,5 ROOM,490000
TAMPINES,5 ROOM,490000
TAMPINES,5 ROOM,490000
TAMPINES,5 ROOM,490000
TAMPINES,5 ROOM,490000
TAMPINES,5 ROOM,490000
TAMPINES,5 ROOM,490000
TAMPINES,5 ROOM,490000
TAMPINES,5 ROOM,490000
TAMPINES,5 ROOM,489000
TAMPINES,5 ROOM,489000
JURONG EAST,5 ROOM,488000
JURONG EAST,5 ROOM,488000
TAMPINES,5 ROOM,488000
TAMPINES,5 ROOM,488000
TAMPINES,5 ROOM,488000
TAMPINES,5 ROOM,488000
TAMPINES,5 ROOM,488000
TAMPINES,5 ROOM,488000
TAMPINES,5 ROOM,488000
TAMPINES,5 ROOM,488000
TAMPINES,5 ROOM,488000
TAMPINES,5 ROOM,488000
TAMPINES,5 ROOM,488000
TAMPINES,5 ROOM,488000
TAMPINES,5 ROOM,488000
TAMPINES,5 ROOM,488000
TAMPINES,5 ROOM,488000
TAMPINES,5 ROOM,488000
TAMPINES,5 ROOM,488000
TAMPINES,5 ROOM,488000
TAMPINES,5 ROOM,488000
TAMPINES,5 ROOM,488000
TAMPINES,5 ROOM,486000
TAMPINES,5 ROOM,486000
JURONG EAST,5 ROOM,485000
JURONG EAST,5 ROOM,485000
JURONG EAST,5 ROOM,485000
JURONG EAST,5 ROOM,485000
JURONG EAST,5 ROOM,485000
TAMPINES,5 ROOM,485000
TAMPINES,5 ROOM,485000
TAMPINES,5 ROOM,485000
TAMPINES,5 ROOM,485000
TAMPINES,5 ROOM,485000
TAMPINES,5 ROOM,485000
TAMPINES,5 ROOM,485000
TAMPINES,5 ROOM,485000
TAMPINES,5 ROOM,485000
TAMPINES,5 ROOM,485000
TAMPINES,5 ROOM,485000
TAMPINES,5 ROOM,485000
TAMPINES,5 ROOM,485000
TAMPINES,5 ROOM,485000
TAMPINES,5 ROOM,485000
TAMPINES,5 ROOM,485000
TAMPINES,5 ROOM,485000
TAMPINES,5 ROOM,485000
TAMPINES,5 ROOM,485000
TAMPINES,5 ROOM,485000
TAMPINES,5 ROOM,485000
TAMPINES,5 ROOM,485000
TAMPINES,5 ROOM,485000
TAMPINES,5 ROOM,485000
TAMPINES,5 ROOM,485000
TAMPINES,5 ROOM,485000
TAMPINES,5 ROOM,485000
TAMPINES,5 ROOM,485000
TAMPINES,5 ROOM,485000
TAMPINES,5 ROOM,484800
TAMPINES,5 ROOM,484000
TAMPINES,5 ROOM,484000
TAMPINES,5 ROOM,483888
JURONG EAST,5 ROOM,483000
TAMPINES,5 ROOM,483000
TAMPINES,5 ROOM,483000
TAMPINES,5 ROOM,483000
TAMPINES,5 ROOM,483000
TAMPINES,5 ROOM,483000
TAMPINES,5 ROOM,483000
TAMPINES,5 ROOM,482000
TAMPINES,5 ROOM,482000
TAMPINES,5 ROOM,482000
JURONG EAST,5 ROOM,480000
JURONG EAST,5 ROOM,480000
JURONG EAST,5 ROOM,480000
JURONG EAST,5 ROOM,480000
JURONG EAST,5 ROOM,480000
JURONG EAST,5 ROOM,480000
JURONG EAST,5 ROOM,480000
JURONG EAST,5 ROOM,480000
JURONG EAST,5 ROOM,480000
JURONG EAST,5 ROOM,480000
JURONG EAST,5 ROOM,480000
TAMPINES,5 ROOM,480000
TAMPINES,5 ROOM,480000
TAMPINES,5 ROOM,480000
TAMPINES,5 ROOM,480000
TAMPINES,5 ROOM,480000
TAMPINES,5 ROOM,480000
TAMPINES,5 ROOM,480000
TAMPINES,5 ROOM,480000
TAMPINES,5 ROOM,480000
TAMPINES,5 ROOM,480000
TAMPINES,5 ROOM,480000
TAMPINES,5 ROOM,480000
TAMPINES,5 ROOM,480000
TAMPINES,5 ROOM,480000
TAMPINES,5 ROOM,480000
TAMPINES,5 ROOM,480000
TAMPINES,5 ROOM,480000
TAMPINES,5 ROOM,480000
TAMPINES,5 ROOM,480000
TAMPINES,5 ROOM,480000
TAMPINES,5 ROOM,480000
TAMPINES,5 ROOM,480000
TAMPINES,5 ROOM,480000
TAMPINES,5 ROOM,480000
TAMPINES,5 ROOM,480000
TAMPINES,5 ROOM,480000
TAMPINES,5 ROOM,480000
TAMPINES,5 ROOM,480000
TAMPINES,5 ROOM,480000
TAMPINES,5 ROOM,480000
TAMPINES,5 ROOM,480000
TAMPINES,5 ROOM,480000
TAMPINES,5 ROOM,480000
TAMPINES,5 ROOM,480000
TAMPINES,5 ROOM,480000
TAMPINES,5 ROOM,480000
TAMPINES,5 ROOM,480000
TAMPINES,5 ROOM,480000
JURONG EAST,5 ROOM,478000
JURONG EAST,5 ROOM,478000
JURONG EAST,5 ROOM,478000
JURONG EAST,5 ROOM,478000
JURONG EAST,5 ROOM,478000
JURONG EAST,5 ROOM,478000
JURONG EAST,5 ROOM,478000
JURONG EAST,5 ROOM,478000
JURONG EAST,5 ROOM,478000
JURONG EAST,5 ROOM,478000
TAMPINES,5 ROOM,478000
TAMPINES,5 ROOM,478000
TAMPINES,5 ROOM,478000
TAMPINES,5 ROOM,478000
TAMPINES,5 ROOM,478000
TAMPINES,5 ROOM,478000
TAMPINES,5 ROOM,478000
TAMPINES,5 ROOM,478000
JURONG EAST,5 ROOM,477000
JURONG EAST,5 ROOM,477000
TAMPINES,5 ROOM,477000
TAMPINES,5 ROOM,477000
JURONG EAST,5 ROOM,475000
JURONG EAST,5 ROOM,475000
JURONG EAST,5 ROOM,475000
JURONG EAST,5 ROOM,475000
TAMPINES,5 ROOM,475000
TAMPINES,5 ROOM,475000
TAMPINES,5 ROOM,475000
TAMPINES,5 ROOM,475000
TAMPINES,5 ROOM,475000
TAMPINES,5 ROOM,475000
TAMPINES,5 ROOM,475000
TAMPINES,5 ROOM,475000
TAMPINES,5 ROOM,475000
TAMPINES,5 ROOM,475000
TAMPINES,5 ROOM,475000
TAMPINES,5 ROOM,475000
TAMPINES,5 ROOM,475000
TAMPINES,5 ROOM,475000
TAMPINES,5 ROOM,475000
TAMPINES,5 ROOM,475000
TAMPINES,5 ROOM,475000
TAMPINES,5 ROOM,475000
TAMPINES,5 ROOM,475000
TAMPINES,5 ROOM,475000
TAMPINES,5 ROOM,475000
TAMPINES,5 ROOM,475000
TAMPINES,5 ROOM,475000
TAMPINES,5 ROOM,475000
TAMPINES,5 ROOM,473000
TAMPINES,5 ROOM,473000
JURONG EAST,5 ROOM,472000
TAMPINES,5 ROOM,472000
TAMPINES,5 ROOM,472000
TAMPINES,5 ROOM,472000
TAMPINES,5 ROOM,472000
TAMPINES,5 ROOM,472000
TAMPINES,5 ROOM,472000
TAMPINES,5 ROOM,472000
TAMPINES,5 ROOM,471000
JURONG EAST,5 ROOM,470000
JURONG EAST,5 ROOM,470000
JURONG EAST,5 ROOM,470000
JURONG EAST,5 ROOM,470000
JURONG EAST,5 ROOM,470000
JURONG EAST,5 ROOM,470000
TAMPINES,5 ROOM,470000
TAMPINES,5 ROOM,470000
TAMPINES,5 ROOM,470000
TAMPINES,5 ROOM,470000
TAMPINES,5 ROOM,470000
TAMPINES,5 ROOM,470000
TAMPINES,5 ROOM,470000
TAMPINES,5 ROOM,470000
TAMPINES,5 ROOM,470000
TAMPINES,5 ROOM,470000
TAMPINES,5 ROOM,470000
TAMPINES,5 ROOM,470000
TAMPINES,5 ROOM,470000
TAMPINES,5 ROOM,470000
TAMPINES,5 ROOM,470000
TAMPINES,5 ROOM,470000
TAMPINES,5 ROOM,470000
TAMPINES,5 ROOM,470000
TAMPINES,5 ROOM,470000
JURONG EAST,5 ROOM,469000
JURONG EAST,5 ROOM,469000
JURONG EAST,5 ROOM,468000
JURONG EAST,5 ROOM,468000
JURONG EAST,5 ROOM,468000
JURONG EAST,5 ROOM,468000
JURONG EAST,5 ROOM,468000
TAMPINES,5 ROOM,468000
TAMPINES,5 ROOM,468000
TAMPINES,5 ROOM,468000
TAMPINES,5 ROOM,468000
TAMPINES,5 ROOM,468000
TAMPINES,5 ROOM,468000
TAMPINES,5 ROOM,467000
JURONG EAST,5 ROOM,465000
JURONG EAST,5 ROOM,465000
JURONG EAST,5 ROOM,465000
JURONG EAST,5 ROOM,465000
JURONG EAST,5 ROOM,465000
JURONG EAST,5 ROOM,465000
JURONG EAST,5 ROOM,465000
JURONG EAST,5 ROOM,465000
JURONG EAST,5 ROOM,465000
JURONG EAST,5 ROOM,465000
TAMPINES,5 ROOM,465000
TAMPINES,5 ROOM,465000
TAMPINES,5 ROOM,465000
TAMPINES,5 ROOM,465000
TAMPINES,5 ROOM,465000
TAMPINES,5 ROOM,465000
TAMPINES,5 ROOM,465000
TAMPINES,5 ROOM,465000
TAMPINES,5 ROOM,465000
TAMPINES,5 ROOM,465000
TAMPINES,5 ROOM,465000
TAMPINES,5 ROOM,465000
TAMPINES,5 ROOM,465000
TAMPINES,5 ROOM,465000
TAMPINES,5 ROOM,465000
TAMPINES,5 ROOM,463000
TAMPINES,5 ROOM,463000
TAMPINES,5 ROOM,463000
TAMPINES,5 ROOM,463000
JURONG EAST,5 ROOM,462888
JURONG EAST,5 ROOM,462000
TAMPINES,5 ROOM,462000
TAMPINES,5 ROOM,462000
JURONG EAST,5 ROOM,460000
JURONG EAST,5 ROOM,460000
JURONG EAST,5 ROOM,460000
JURONG EAST,5 ROOM,460000
JURONG EAST,5 ROOM,460000
JURONG EAST,5 ROOM,460000
JURONG EAST,5 ROOM,460000
JURONG EAST,5 ROOM,460000
JURONG EAST,5 ROOM,460000
JURONG EAST,5 ROOM,460000
TAMPINES,5 ROOM,460000
TAMPINES,5 ROOM,460000
TAMPINES,5 ROOM,460000
TAMPINES,5 ROOM,460000
TAMPINES,5 ROOM,460000
TAMPINES,5 ROOM,460000
TAMPINES,5 ROOM,460000
TAMPINES,5 ROOM,460000
TAMPINES,5 ROOM,460000
TAMPINES,5 ROOM,460000
TAMPINES,5 ROOM,460000
TAMPINES,5 ROOM,460000
TAMPINES,5 ROOM,460000
TAMPINES,5 ROOM,460000
TAMPINES,5 ROOM,460000
TAMPINES,5 ROOM,460000
TAMPINES,5 ROOM,460000
TAMPINES,5 ROOM,460000
TAMPINES,5 ROOM,460000
TAMPINES,5 ROOM,460000
JURONG EAST,5 ROOM,458000
JURONG EAST,5 ROOM,458000
JURONG EAST,5 ROOM,458000
JURONG EAST,5 ROOM,458000
TAMPINES,5 ROOM,458000
TAMPINES,5 ROOM,458000
TAMPINES,5 ROOM,457000
JURONG EAST,5 ROOM,455000
JURONG EAST,5 ROOM,455000
JURONG EAST,5 ROOM,455000
JURONG EAST,5 ROOM,455000
TAMPINES,5 ROOM,455000
TAMPINES,5 ROOM,455000
TAMPINES,5 ROOM,455000
TAMPINES,5 ROOM,455000
TAMPINES,5 ROOM,455000
TAMPINES,5 ROOM,455000
TAMPINES,5 ROOM,455000
TAMPINES,5 ROOM,455000
TAMPINES,5 ROOM,455000
TAMPINES,5 ROOM,455000
TAMPINES,5 ROOM,455000
TAMPINES,5 ROOM,455000
JURONG EAST,5 ROOM,454000
JURONG EAST,5 ROOM,453333
JURONG EAST,5 ROOM,453000
JURONG EAST,5 ROOM,452500
JURONG EAST,5 ROOM,452000
JURONG EAST,5 ROOM,452000
TAMPINES,5 ROOM,452000
TAMPINES,5 ROOM,451000
JURONG EAST,5 ROOM,450000
JURONG EAST,5 ROOM,450000
JURONG EAST,5 ROOM,450000
JURONG EAST,5 ROOM,450000
JURONG EAST,5 ROOM,450000
JURONG EAST,5 ROOM,450000
JURONG EAST,5 ROOM,450000
JURONG EAST,5 ROOM,450000
JURONG EAST,5 ROOM,450000
JURONG EAST,5 ROOM,450000
JURONG EAST,5 ROOM,450000
JURONG EAST,5 ROOM,450000
JURONG EAST,5 ROOM,450000
JURONG EAST,5 ROOM,450000
JURONG EAST,5 ROOM,450000
JURONG EAST,5 ROOM,450000
JURONG EAST,5 ROOM,450000
TAMPINES,5 ROOM,450000
TAMPINES,5 ROOM,450000
TAMPINES,5 ROOM,450000
TAMPINES,5 ROOM,450000
TAMPINES,5 ROOM,450000
TAMPINES,5 ROOM,450000
TAMPINES,5 ROOM,450000
TAMPINES,5 ROOM,450000
TAMPINES,5 ROOM,450000
TAMPINES,5 ROOM,450000
TAMPINES,5 ROOM,450000
TAMPINES,5 ROOM,450000
TAMPINES,5 ROOM,450000
TAMPINES,5 ROOM,450000
TAMPINES,5 ROOM,450000
TAMPINES,5 ROOM,450000
TAMPINES,5 ROOM,450000
TAMPINES,5 ROOM,450000
TAMPINES,5 ROOM,450000
TAMPINES,5 ROOM,450000
TAMPINES,5 ROOM,450000
TAMPINES,5 ROOM,450000
TAMPINES,5 ROOM,450000
TAMPINES,5 ROOM,450000
TAMPINES,5 ROOM,450000
JURONG EAST,5 ROOM,448000
TAMPINES,5 ROOM,448000
TAMPINES,5 ROOM,448000
TAMPINES,5 ROOM,448000
JURONG EAST,5 ROOM,447000
JURONG EAST,5 ROOM,446000
JURONG EAST,5 ROOM,445000
JURONG EAST,5 ROOM,445000
TAMPINES,5 ROOM,445000
TAMPINES,5 ROOM,445000
TAMPINES,5 ROOM,445000
TAMPINES,5 ROOM,445000
TAMPINES,5 ROOM,445000
TAMPINES,5 ROOM,445000
TAMPINES,5 ROOM,445000
JURONG EAST,5 ROOM,443000
JURONG EAST,5 ROOM,442000
JURONG EAST,5 ROOM,442000
TAMPINES,5 ROOM,440888
JURONG EAST,5 ROOM,440000
JURONG EAST,5 ROOM,440000
JURONG EAST,5 ROOM,440000
JURONG EAST,5 ROOM,440000
JURONG EAST,5 ROOM,440000
JURONG EAST,5 ROOM,440000
JURONG EAST,5 ROOM,440000
JURONG EAST,5 ROOM,440000
TAMPINES,5 ROOM,440000
TAMPINES,5 ROOM,440000
TAMPINES,5 ROOM,440000
TAMPINES,5 ROOM,440000
TAMPINES,5 ROOM,440000
TAMPINES,5 ROOM,440000
TAMPINES,5 ROOM,440000
TAMPINES,5 ROOM,440000
TAMPINES,5 ROOM,440000
TAMPINES,5 ROOM,440000
TAMPINES,5 ROOM,440000
JURONG EAST,5 ROOM,439999
JURONG EAST,5 ROOM,439888
JURONG EAST,5 ROOM,438000
JURONG EAST,5 ROOM,438000
TAMPINES,5 ROOM,435888
JURONG EAST,5 ROOM,435000
JURONG EAST,5 ROOM,435000
JURONG EAST,5 ROOM,435000
JURONG EAST,5 ROOM,435000
JURONG EAST,5 ROOM,435000
TAMPINES,5 ROOM,435000
TAMPINES,5 ROOM,435000
TAMPINES,5 ROOM,435000
TAMPINES,5 ROOM,435000
TAMPINES,5 ROOM,435000
TAMPINES,5 ROOM,435000
TAMPINES,5 ROOM,435000
TAMPINES,5 ROOM,433000
TAMPINES,5 ROOM,432500
JURONG EAST,5 ROOM,432000
TAMPINES,5 ROOM,432000
TAMPINES,5 ROOM,432000
JURONG EAST,5 ROOM,431500
JURONG EAST,5 ROOM,430000
JURONG EAST,5 ROOM,430000
JURONG EAST,5 ROOM,430000
JURONG EAST,5 ROOM,430000
JURONG EAST,5 ROOM,430000
JURONG EAST,5 ROOM,430000
TAMPINES,5 ROOM,430000
TAMPINES,5 ROOM,430000
JURONG EAST,5 ROOM,428000
JURONG EAST,5 ROOM,428000
JURONG EAST,5 ROOM,427000
TAMPINES,5 ROOM,427000
JURONG EAST,5 ROOM,426000
JURONG EAST,5 ROOM,425000
JURONG EAST,5 ROOM,425000
JURONG EAST,5 ROOM,425000
TAMPINES,5 ROOM,425000
TAMPINES,5 ROOM,425000
JURONG EAST,5 ROOM,421888
JURONG EAST,5 ROOM,420000
JURONG EAST,5 ROOM,420000
JURONG EAST,5 ROOM,420000
JURONG EAST,5 ROOM,420000
JURONG EAST,5 ROOM,420000
JURONG EAST,5 ROOM,420000
JURONG EAST,5 ROOM,420000
JURONG EAST,5 ROOM,420000
JURONG EAST,5 ROOM,420000
JURONG EAST,5 ROOM,420000
JURONG EAST,5 ROOM,420000
TAMPINES,5 ROOM,420000
TAMPINES,5 ROOM,420000
JURONG EAST,5 ROOM,418000
TAMPINES,5 ROOM,418000
JURONG EAST,5 ROOM,415000
JURONG EAST,5 ROOM,415000
JURONG EAST,5 ROOM,415000
JURONG EAST,5 ROOM,415000
TAMPINES,5 ROOM,413000
JURONG EAST,5 ROOM,412000
JURONG EAST,5 ROOM,410000
JURONG EAST,5 ROOM,410000
JURONG EAST,5 ROOM,410000
JURONG EAST,5 ROOM,410000
JURONG EAST,5 ROOM,406000
JURONG EAST,5 ROOM,406000
JURONG EAST,5 ROOM,405000
JURONG EAST,5 ROOM,400000
JURONG EAST,5 ROOM,400000
JURONG EAST,5 ROOM,400000
TAMPINES,5 ROOM,400000
JURONG EAST,5 ROOM,398000
JURONG EAST,5 ROOM,395000
JURONG EAST,5 ROOM,392000
JURONG EAST,5 ROOM,390000
JURONG EAST,5 ROOM,383888
JURONG EAST,5 ROOM,382000
JURONG EAST,5 ROOM,380000
JURONG EAST,5 ROOM,380000
JURONG EAST,5 ROOM,376000
JURONG EAST,5 ROOM,376000
JURONG EAST,5 ROOM,375000
JURONG EAST,5 ROOM,375000
JURONG EAST,5 ROOM,375000
JURONG EAST,5 ROOM,375000
JURONG EAST,5 ROOM,370000
JURONG EAST,5 ROOM,370000
JURONG EAST,5 ROOM,365000
JURONG EAST,5 ROOM,365000
JURONG EAST,5 ROOM,360000
JURONG EAST,5 ROOM,360000
JURONG EAST,5 ROOM,360000
JURONG EAST,5 ROOM,359000
JURONG EAST,5 ROOM,355000
JURONG EAST,5 ROOM,355000
JURONG EAST,5 ROOM,355000
JURONG EAST,5 ROOM,352000
JURONG EAST,5 ROOM,352000
JURONG EAST,5 ROOM,350000
JURONG EAST,5 ROOM,350000
JURONG EAST,5 ROOM,350000
JURONG EAST,5 ROOM,350000
JURONG EAST,5 ROOM,350000
JURONG EAST,5 ROOM,350000
JURONG EAST,5 ROOM,345000
JURONG EAST,5 ROOM,345000
JURONG EAST,5 ROOM,342000
JURONG EAST,5 ROOM,335000
JURONG EAST,5 ROOM,335000
JURONG EAST,5 ROOM,335000
JURONG EAST,5 ROOM,330000
JURONG EAST,5 ROOM,328888
JURONG EAST,5 ROOM,322000
JURONG EAST,5 ROOM,320000
JURONG EAST,5 ROOM,318000
JURONG EAST,5 ROOM,315000
JURONG EAST,5 ROOM,310000
JURONG EAST,5 ROOM,310000
JURONG EAST,5 ROOM,302000
JURONG EAST,5 ROOM,300000
TAMPINES,4 ROOM,720000
TAMPINES,4 ROOM,718000
TAMPINES,4 ROOM,715000
TAMPINES,4 ROOM,708888
TAMPINES,4 ROOM,700000
TAMPINES,4 ROOM,700000
TAMPINES,4 ROOM,700000
TAMPINES,4 ROOM,696000
TAMPINES,4 ROOM,695000
TAMPINES,4 ROOM,695000
TAMPINES,4 ROOM,690800
TAMPINES,4 ROOM,690000
TAMPINES,4 ROOM,688888
TAMPINES,4 ROOM,688000
TAMPINES,4 ROOM,688000
TAMPINES,4 ROOM,685000
TAMPINES,4 ROOM,685000
TAMPINES,4 ROOM,680000
TAMPINES,4 ROOM,680000
TAMPINES,4 ROOM,680000
TAMPINES,4 ROOM,680000
TAMPINES,4 ROOM,678888
TAMPINES,4 ROOM,678000
TAMPINES,4 ROOM,678000
TAMPINES,4 ROOM,678000
TAMPINES,4 ROOM,675000
TAMPINES,4 ROOM,675000
TAMPINES,4 ROOM,675000
TAMPINES,4 ROOM,675000
TAMPINES,4 ROOM,673000
TAMPINES,4 ROOM,672000
TAMPINES,4 ROOM,670000
TAMPINES,4 ROOM,670000
TAMPINES,4 ROOM,669000
TAMPINES,4 ROOM,668000
TAMPINES,4 ROOM,668000
TAMPINES,4 ROOM,665000
TAMPINES,4 ROOM,665000
TAMPINES,4 ROOM,665000
TAMPINES,4 ROOM,664500
TAMPINES,4 ROOM,663000
TAMPINES,4 ROOM,662000
TAMPINES,4 ROOM,662000
TAMPINES,4 ROOM,660000
TAMPINES,4 ROOM,660000
TAMPINES,4 ROOM,660000
TAMPINES,4 ROOM,660000
TAMPINES,4 ROOM,660000
TAMPINES,4 ROOM,658888
TAMPINES,4 ROOM,658000
TAMPINES,4 ROOM,658000
TAMPINES,4 ROOM,658000
TAMPINES,4 ROOM,658000
TAMPINES,4 ROOM,657000
TAMPINES,4 ROOM,655000
TAMPINES,4 ROOM,655000
TAMPINES,4 ROOM,655000
TAMPINES,4 ROOM,655000
TAMPINES,4 ROOM,650888
TAMPINES,4 ROOM,650000
TAMPINES,4 ROOM,650000
TAMPINES,4 ROOM,650000
TAMPINES,4 ROOM,650000
TAMPINES,4 ROOM,648000
TAMPINES,4 ROOM,648000
TAMPINES,4 ROOM,645000
TAMPINES,4 ROOM,645000
TAMPINES,4 ROOM,643000
TAMPINES,4 ROOM,642000
TAMPINES,4 ROOM,642000
TAMPINES,4 ROOM,641500
TAMPINES,4 ROOM,640000
TAMPINES,4 ROOM,640000
TAMPINES,4 ROOM,640000
TAMPINES,4 ROOM,640000
TAMPINES,4 ROOM,638000
TAMPINES,4 ROOM,638000
TAMPINES,4 ROOM,638000
